title,creation_date,medium,accession_number,id,credit_line,date_acquired,department,physical_location,item_width,item_height,item_depth,item_diameter,web_url,provenance_text,classification,image_url,artist_id,party_type,full_name,cited_name,role,nationality,birth_date,death_date,birth_place,death_place
"Monongahela Hotel, Pittsburgh",19th century,gelatin silver print,83.6.15,cmoa:things/d52dec65-1242-4a3d-8375-3a5c17c519b7,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,10.0,8.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023878,Carnegie Library of Pittsburgh,photographs,,cmoa:parties/03896989-0756-4eac-9894-2908dbb8a7be,Person,unknown American,unknown American,,American,,,,
"Home Library Group, Compromise Alley",c. 1904,gelatin silver print,83.6.16,cmoa:things/8818b883-6ee8-419e-9e63-d31aefb11137,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,9.5,7.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023881,"Carnegie Library of Pittsburgh, Pittsburgh, PA",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=106416&size=Medium|http://collection.cmoa.org/CollectionImage.aspx?irn=7139&size=Medium,cmoa:parties/ae54def8-2e2f-4725-b662-dc2ff96c46f4,Organization,Chautauqua Photographic Company,Chautauqua Photographic Company,,American,1897-01-01,1911-01-01,,
"Broadcasting the World Series, Pittsburgh vs. Detroit",1909,gelatin silver print,83.6.17.1,cmoa:things/c5a325e8-d346-4c7d-b09d-fbce668dba72,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,8.5,6.625,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023882,Carnegie Library of Pittsburgh,photographs,,cmoa:parties/b091b4b4-a1d2-457f-9de2-0729f63dc2b7,Person,Frank E. Bingaman,"Bingaman, Frank E.",,American,1875-01-01,1948-01-01,"Pittsburgh, PA",
"Football, University of Pittsburgh vs. Carnegie Institute of Technology",1916,gelatin silver print,83.6.18,cmoa:things/21f56784-652d-4167-80b6-9bdc4fa23a4f,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,13.625,5.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023883,Carnegie Library of Pittsburgh,photographs,,cmoa:parties/b091b4b4-a1d2-457f-9de2-0729f63dc2b7,Person,Frank E. Bingaman,"Bingaman, Frank E.",,American,1875-01-01,1948-01-01,"Pittsburgh, PA",
Honus Wagner,1910,gelatin silver print,83.6.19,cmoa:things/3f18fc2a-ce57-44a6-83aa-ccab6f216559,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,8.5,7.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023886,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=7766&size=Medium,cmoa:parties/b091b4b4-a1d2-457f-9de2-0729f63dc2b7,Person,Frank E. Bingaman,"Bingaman, Frank E.",,American,1875-01-01,1948-01-01,"Pittsburgh, PA",
Men Working in Steel Mill,,gelatin silver print,83.6.1,cmoa:things/1f08845a-530d-445b-8ccb-c275d715e32d,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,9.625,7.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023887,Carnegie Library of Pittsburgh,photographs,,cmoa:parties/a3f37fac-6c9a-4e19-8f54-a64611b9d303,Person,F. Ross Altwater,"Altwater, F. Ross",,American,1886-01-01,1959-01-01,,
Mellon Square,c. 1956,gelatin silver print,83.6.20,cmoa:things/39da6f05-66df-4cc7-a929-083707992d50,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,9.125,13.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023888,Carnegie Library of Pittsburgh,photographs,,cmoa:parties/e83d8f4d-f997-45e9-a4e9-c1a868f0cb2f,Person,Margaret Bourke-White,"Bourke-White, Margaret",,American,1904-01-01,1971-01-01," New York City (New York state, United States)"," Stamford (Fairfield county, Connecticut, United States)"
"Parkway, Aerial View",c. 1956,gelatin silver print,83.6.21,cmoa:things/2823e634-fc74-458c-b74e-b5bf74e8939e,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,13.25,10.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023892,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=48620&size=Medium,cmoa:parties/e83d8f4d-f997-45e9-a4e9-c1a868f0cb2f,Person,Margaret Bourke-White,"Bourke-White, Margaret",,American,1904-01-01,1971-01-01," New York City (New York state, United States)"," Stamford (Fairfield county, Connecticut, United States)"
"Pittsburgh, Aerial View",1955,gelatin silver print,83.6.22,cmoa:things/71cd8b59-b6c3-4491-b843-13aa3f735c6f,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023896,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=7141&size=Medium,cmoa:parties/e83d8f4d-f997-45e9-a4e9-c1a868f0cb2f,Person,Margaret Bourke-White,"Bourke-White, Margaret",,American,1904-01-01,1971-01-01," New York City (New York state, United States)"," Stamford (Fairfield county, Connecticut, United States)"
Workers Leaving Mill,c. 1956,gelatin silver print,83.6.23,cmoa:things/db6fa7f2-b7ef-4de7-9e1a-8fa260e283f9,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,11.0,14.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023900,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=134393&size=Medium,cmoa:parties/e83d8f4d-f997-45e9-a4e9-c1a868f0cb2f,Person,Margaret Bourke-White,"Bourke-White, Margaret",,American,1904-01-01,1971-01-01," New York City (New York state, United States)"," Stamford (Fairfield county, Connecticut, United States)"
Civic Light Opera Crowd,1950,gelatin silver print,83.6.24,cmoa:things/90e3b16b-76e3-4ef7-9b8d-feaeecc36b1f,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,13.25,10.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023903,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=7143&size=Medium,cmoa:parties/2fda7931-f3f0-420c-b738-9b9b3c76cb9f,Person,Harold Corsini,"Corsini, Harold",,American,1919-01-01,2008-01-01,"New York City, New York","Pittsburgh, Pennsylvania"
On Fineview Hill,1950,gelatin silver print,83.6.25,cmoa:things/50439a3b-766e-4126-8378-351101ceae50,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,11.0,14.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023905,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=7144&size=Medium,cmoa:parties/2fda7931-f3f0-420c-b738-9b9b3c76cb9f,Person,Harold Corsini,"Corsini, Harold",,American,1919-01-01,2008-01-01,"New York City, New York","Pittsburgh, Pennsylvania"
Andrew Carnegie,,platinum print,83.6.26,cmoa:things/8da9f2cd-3211-4f0e-9424-b4369831e45e,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,6.0,8.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023906,Carnegie Library of Pittsburgh,photographs,,cmoa:parties/927e64e2-c4dd-4209-8110-08c20bf2d0f4,Organization,Davis and Sanford,Davis and Sanford,,American,1892-01-01,1915-01-01,,
Giant Eagle,1950,gelatin silver print,83.6.27,cmoa:things/9643e816-5379-474e-b755-04015223edce,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023907,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=9853&size=Medium,cmoa:parties/66156b1f-704f-4f4a-8927-37224be77b7b,Person,Elliott Erwitt,"Erwitt, Elliott",,American,1928-01-01,,"Paris, France",
Robinson Jeffers,,gelatin silver print,83.6.28,cmoa:things/91a499a8-5cb2-448b-a249-394d41425afb,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,6.5,9.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023908,Carnegie Library of Pittsburgh,photographs,,cmoa:parties/bc0c0e82-fd58-4065-92bc-88eb7940a516,Person,Johan Hagemeyer,"Hagemeyer, Johan",,American,1884-01-01,1962-01-01,,
Automobiles on Liberty Bridge,c. 1950,gelatin silver print,83.6.29,cmoa:things/6aebe00c-0d30-4ffb-b79f-d0e9d0364665,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023909,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=9880&size=Medium,cmoa:parties/93ddc4ce-721e-410a-912f-1362637135ca,Person,Clyde Hare,"Hare, Clyde",,American,1927-01-01,2009-01-01,"Bloomington, Indiana","Pittsburgh, PA"
Pouring Steel,,gelatin silver print,83.6.2,cmoa:things/0018b42c-b408-4070-94a7-843288cceb9a,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,9.25,7.625,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023910,"Carnegie Library of Pittsburgh, Pittsburgh, PA",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=72723&size=Medium,cmoa:parties/a3f37fac-6c9a-4e19-8f54-a64611b9d303,Person,F. Ross Altwater,"Altwater, F. Ross",,American,1886-01-01,1959-01-01,,
Carnegie Day Dinner,1915,gelatin silver print,83.6.30,cmoa:things/c9761343-0d82-48fa-bb93-4e688a0aa39c,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,19.375,12.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023911,"Carnegie Library of Pittsburgh, Pittsburgh, PA",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=9843&size=Medium,cmoa:parties/8ae10dce-365c-4eb9-a3e9-61861897a883,Organization,R. W. Johnston Studios,R. W. Johnston Studios,,American,,,,
Founder's Day Group,1911,gelatin silver print,83.6.31,cmoa:things/5cd5069a-eed4-469b-b6ce-5ec6923a5133,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,16.25,13.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023913,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=9923&size=Medium,cmoa:parties/8ae10dce-365c-4eb9-a3e9-61861897a883,Organization,R. W. Johnston Studios,R. W. Johnston Studios,,American,,,,
Founder's Day Group,1914,gelatin silver print,83.6.32,cmoa:things/c0270091-686f-4fed-b1a2-d06a03b1ad9d,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,13.75,10.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023915,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=9898&size=Medium,cmoa:parties/8ae10dce-365c-4eb9-a3e9-61861897a883,Organization,R. W. Johnston Studios,R. W. Johnston Studios,,American,,,,
Towboat,1914,gelatin silver print,83.6.33,cmoa:things/9fc9a529-1ec5-48eb-9ee2-b4f263b08e2c,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,17.0,13.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023917,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=111867&size=Medium,cmoa:parties/b7f621ff-9f68-4152-8f98-6128a5b6f9df,Person,W. Kneeland,"Kneeland, W.",,American,,,,
Goodwill Industries Playground,c. 1950,gelatin silver print,83.6.34,cmoa:things/23b7339d-cf77-418e-bd1a-75229c9a4594,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023919,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=9875&size=Medium,cmoa:parties/5a5de9a4-4175-49ff-a0ba-2b1b84e54bee,Person,Sol Libsohn,"Libsohn, Sol",,American,1914-01-01,2001-01-01,,"Princeton, NJ"
Street Scene,c. 1935,gelatin silver print,83.6.35,cmoa:things/92bed4ec-e734-47cb-8198-46b7e7902c03,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,8.0,10.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023921,Carnegie Library of Pittsburgh,photographs,,cmoa:parties/9c730db3-7ca6-4e1d-ae3c-2968c1ad8ab9,Person,Luke Swank,"Swank, Luke",,American,1890-01-01,1944-01-01,"Johnstown, PA",
River View with Barges,c. 1898,gelatin silver print,83.6.36,cmoa:things/c8805b28-148d-4833-8098-93751d9c15dc,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,13.75,9.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023922,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=9930&size=Medium,cmoa:parties/ae54def8-2e2f-4725-b662-dc2ff96c46f4,Organization,Chautauqua Photographic Company,Chautauqua Photographic Company,,American,1897-01-01,1911-01-01,,
Coal Piles,1922,platinum print,83.6.37,cmoa:things/dcdb3d11-4a3e-453e-9e4e-bb8185da2574,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,11.5,9.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023923,"Carnegie Library of Pittsburgh, Pittsburgh, PA",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=9879&size=Medium,cmoa:parties/1d7cc2de-1c66-460f-a766-474f86538469,Person,Hew Charles Torrance,"Torrance, Hew C.",,American,1859-01-01,1931-01-01,Scotland,
People Observing Fire,1923,platinum print,83.6.38,cmoa:things/08464903-d230-4aa0-ac0e-1cfccf89cf6a,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,11.25,9.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023924,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=9881&size=Medium,cmoa:parties/1d7cc2de-1c66-460f-a766-474f86538469,Person,Hew Charles Torrance,"Torrance, Hew C.",,American,1859-01-01,1931-01-01,Scotland,
Portrait of a Man,1920,platinum print,83.6.39,cmoa:things/ed70c6e1-f0a8-472a-91d5-4ec3df102fe3,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,7.75,9.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023925,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=7836&size=Medium,cmoa:parties/1d7cc2de-1c66-460f-a766-474f86538469,Person,Hew Charles Torrance,"Torrance, Hew C.",,American,1859-01-01,1931-01-01,Scotland,
The Butcher's Run Flood: O'Hara Street,1874,albumen print,83.6.3,cmoa:things/85876b22-357d-4784-ad91-90d79b937acf,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,10.0,13.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023926,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=9970&size=Medium,cmoa:parties/b2f006c2-55a6-4f7b-8995-36458d5256c4,Organization,Pittsburgh View and Copying Company,Pittsburgh View and Copying Company,,American,1870-01-01,,,
Smoke and Electrical Wires,1924,platinum print,83.6.40,cmoa:things/45005af9-7d0a-4bde-94f1-1de1e72b3a15,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,13.25,8.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023927,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=106413&size=Medium,cmoa:parties/1d7cc2de-1c66-460f-a766-474f86538469,Person,Hew Charles Torrance,"Torrance, Hew C.",,American,1859-01-01,1931-01-01,Scotland,
The French Portfolio: Man on the Champs Elysee,1983,chromogenic print,83.64.1,cmoa:things/47797529-48a9-4440-9156-ddac2f03ae79,Gift of Dr. Pierre Casthely,1983-10-06,Photography,Not on View,19.688,16.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023929,"Metropolitan Image Management, Inc",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=99211&size=Medium|http://collection.cmoa.org/CollectionImage.aspx?irn=98665&size=Medium,cmoa:parties/4a4a1dc9-ab9f-4f7d-b72a-c59d8e40ed77,Person,Joel Meyerowitz,"Meyerowitz, Joel",,American,1938-01-01,,New York City,
View of Factories,1926,gelatin silver print,83.6.41,cmoa:things/23172335-50c1-4861-9393-93879eeb8040,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,9.813,8.938,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023930,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=7832&size=Medium,cmoa:parties/1d7cc2de-1c66-460f-a766-474f86538469,Person,Hew Charles Torrance,"Torrance, Hew C.",,American,1859-01-01,1931-01-01,Scotland,
The French Portfolio: Chenonceau,1983,chromogenic print,83.64.2,cmoa:things/a24f4082-c699-4fb1-a88d-8bb0fef2704d,Gift of Dr. Pierre Casthely,1983-10-06,Photography,Not on View,19.75,16.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023931,"Metropolitan Image Management, Inc",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=99210&size=Medium|http://collection.cmoa.org/CollectionImage.aspx?irn=98669&size=Medium,cmoa:parties/4a4a1dc9-ab9f-4f7d-b72a-c59d8e40ed77,Person,Joel Meyerowitz,"Meyerowitz, Joel",,American,1938-01-01,,New York City,
Pittsburgh Mills,c. 1948,gelatin silver print,83.6.42,cmoa:things/3f9e3bdb-9cbe-4515-b18d-f279dd40eae9,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,13.375,9.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023932,"Carnegie Library of Pittsburgh, Pittsburgh, PA",photographs,,cmoa:parties/013e4b44-6056-4639-8ccf-7ad288685dbf,Person,Todd Webb,"Webb, Todd",,American,1905-01-01,2000-01-01,"Detroit, MI",Maine
The French Portfolio: Orleans,1983,chromogenic print,83.64.3,cmoa:things/5c023815-9003-46da-92c9-1aeeac164906,Gift of Dr. Pierre Casthely,1983-10-06,Photography,Not on View,19.875,16.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023933,"Metropolitan Image Management, Inc",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=99212&size=Medium|http://collection.cmoa.org/CollectionImage.aspx?irn=98662&size=Medium,cmoa:parties/4a4a1dc9-ab9f-4f7d-b72a-c59d8e40ed77,Person,Joel Meyerowitz,"Meyerowitz, Joel",,American,1938-01-01,,New York City,
Bedroom,c. 1915,gelatin silver print,83.6.4,cmoa:things/ff1be552-bbbc-4d80-a9d8-6a531cb78429,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023934,Carnegie Library of Pittsburgh,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=107907&size=Medium,cmoa:parties/03896989-0756-4eac-9894-2908dbb8a7be,Person,unknown American,unknown American,,American,,,,
"Cornerstone Laying, University of Pittsburgh",1908,gelatin silver print,83.6.5,cmoa:things/4be33469-6e85-4686-93be-c44551bdf3ea,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,6.5,4.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023935,Carnegie Library of Pittsburgh,photographs,,cmoa:parties/03896989-0756-4eac-9894-2908dbb8a7be,Person,unknown American,unknown American,,American,,,,
Football at Forbes Field,19th century,gelatin silver print,83.6.6,cmoa:things/f70eabef-2d8d-4fdb-9b27-6d65a13a658a,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,10.875,6.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023940,Carnegie Library of Pittsburgh,photographs,,cmoa:parties/03896989-0756-4eac-9894-2908dbb8a7be,Person,unknown American,unknown American,,American,,,,
Highland Park,c. 1910,gelatin silver print,83.6.7,cmoa:things/be21e686-c3cd-4256-98b4-38a865e18669,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,9.0,7.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023952,Carnegie Library of Pittsburgh,photographs,,cmoa:parties/03896989-0756-4eac-9894-2908dbb8a7be,Person,unknown American,unknown American,,American,,,,
Highland Park,c. 1910,gelatin silver print,83.6.8,cmoa:things/835f886f-150e-4d38-b3c0-361b6cc54b2a,Gift of the Carnegie Library of Pittsburgh,1983-02-03,Photography,Not on View,9.0,7.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1023953,Carnegie Library of Pittsburgh,photographs,,cmoa:parties/03896989-0756-4eac-9894-2908dbb8a7be,Person,unknown American,unknown American,,American,,,,
